"measure_number","measure","financial_year","quarter","year_month","ethnicity","district","region","measure_type","value"
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Counties Manukau","Northern","Value",1307
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Counties Manukau","Northern","Percent",0.153
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Hawke's Bay","Central","Value",2245
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Hawke's Bay","Central","Percent",0.442
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Hutt Valley","Central","Value",1226
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Hutt Valley","Central","Percent",0.34
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Lakes","Te Manawa Taki","Value",94
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Lakes","Te Manawa Taki","Percent",0.051
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"MidCentral","Central","Value",180
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"MidCentral","Central","Percent",0.065
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Nelson Marlborough","Te Waipounamu","Value",778
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Nelson Marlborough","Te Waipounamu","Percent",0.19
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Northland","Northern","Value",2638
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Northland","Northern","Percent",0.446
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"South Canterbury","Te Waipounamu","Value",33
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"South Canterbury","Te Waipounamu","Percent",0.043
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Southern","Te Waipounamu","Value",2344
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Southern","Te Waipounamu","Percent",0.348
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Tairāwhiti","Te Manawa Taki","Value",757
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Tairāwhiti","Te Manawa Taki","Percent",0.368
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Taranaki","Te Manawa Taki","Value",2445
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Taranaki","Te Manawa Taki","Percent",0.506
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Waikato","Te Manawa Taki","Value",2546
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Waikato","Te Manawa Taki","Percent",0.295
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Wairarapa","Central","Value",0
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Wairarapa","Central","Percent",0
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Waitematā","Northern","Value",1557
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Waitematā","Northern","Percent",0.154
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"West Coast","Te Waipounamu","Value",100
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"West Coast","Te Waipounamu","Percent",0.122
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Whanganui","Central","Value",134
"3.2.1","ESPI2","2019/20","Jun","2020-06",NA,"Whanganui","Central","Percent",0.096
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"National","National","Value",17257
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"National","National","Percent",0.152
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Auckland","Northern","Value",889
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Auckland","Northern","Percent",0.057999999999999996
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Bay of Plenty","Te Manawa Taki","Value",519
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Bay of Plenty","Te Manawa Taki","Percent",0.091
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Canterbury","Te Waipounamu","Value",1537
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Canterbury","Te Waipounamu","Percent",0.165
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Capital & Coast","Central","Value",488
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Capital & Coast","Central","Percent",0.07200000000000001
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Counties Manukau","Northern","Value",1550
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Counties Manukau","Northern","Percent",0.124
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Hawke's Bay","Central","Value",1617
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Hawke's Bay","Central","Percent",0.31
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Hutt Valley","Central","Value",1263
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Hutt Valley","Central","Percent",0.302
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Lakes","Te Manawa Taki","Value",133
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Lakes","Te Manawa Taki","Percent",0.046
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"MidCentral","Central","Value",59
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"MidCentral","Central","Percent",0.019
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Nelson Marlborough","Te Waipounamu","Value",426
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Nelson Marlborough","Te Waipounamu","Percent",0.09300000000000001
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Northland","Northern","Value",2106
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Northland","Northern","Percent",0.355
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"South Canterbury","Te Waipounamu","Value",4
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"South Canterbury","Te Waipounamu","Percent",0.004
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Southern","Te Waipounamu","Value",1596
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Southern","Te Waipounamu","Percent",0.233
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Tairāwhiti","Te Manawa Taki","Value",615
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Tairāwhiti","Te Manawa Taki","Percent",0.318
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Taranaki","Te Manawa Taki","Value",2078
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Taranaki","Te Manawa Taki","Percent",0.43
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Waikato","Te Manawa Taki","Value",1629
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Waikato","Te Manawa Taki","Percent",0.174
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Wairarapa","Central","Value",1
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Wairarapa","Central","Percent",0.001
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Waitematā","Northern","Value",679
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Waitematā","Northern","Percent",0.061
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"West Coast","Te Waipounamu","Value",52
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"West Coast","Te Waipounamu","Percent",0.067
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Whanganui","Central","Value",16
"3.2.1","ESPI2","2019/20","Mar","2020-03",NA,"Whanganui","Central","Percent",0.011000000000000001
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"National","National","Value",12894
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"National","National","Percent",0.10800000000000001
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Auckland","Northern","Value",276
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Auckland","Northern","Percent",0.017
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Bay of Plenty","Te Manawa Taki","Value",717
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Bay of Plenty","Te Manawa Taki","Percent",0.126
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Canterbury","Te Waipounamu","Value",1501
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Canterbury","Te Waipounamu","Percent",0.154
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Capital & Coast","Central","Value",165
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Capital & Coast","Central","Percent",0.021
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Counties Manukau","Northern","Value",1075
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Counties Manukau","Northern","Percent",0.084
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Hawke's Bay","Central","Value",1348
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Hawke's Bay","Central","Percent",0.28
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Hutt Valley","Central","Value",889
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Hutt Valley","Central","Percent",0.195
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Lakes","Te Manawa Taki","Value",114
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Lakes","Te Manawa Taki","Percent",0.035
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"MidCentral","Central","Value",68
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"MidCentral","Central","Percent",0.02
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Nelson Marlborough","Te Waipounamu","Value",153
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Nelson Marlborough","Te Waipounamu","Percent",0.032
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Northland","Northern","Value",1686
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Northland","Northern","Percent",0.27399999999999997
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"South Canterbury","Te Waipounamu","Value",0
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"South Canterbury","Te Waipounamu","Percent",0
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Southern","Te Waipounamu","Value",1297
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Southern","Te Waipounamu","Percent",0.175
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Tairāwhiti","Te Manawa Taki","Value",450
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Tairāwhiti","Te Manawa Taki","Percent",0.243
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Taranaki","Te Manawa Taki","Value",1496
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Taranaki","Te Manawa Taki","Percent",0.322
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Waikato","Te Manawa Taki","Value",917
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Waikato","Te Manawa Taki","Percent",0.09699999999999999
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Wairarapa","Central","Value",7
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Wairarapa","Central","Percent",0.008
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Waitematā","Northern","Value",640
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Waitematā","Northern","Percent",0.05
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"West Coast","Te Waipounamu","Value",93
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"West Coast","Te Waipounamu","Percent",0.091
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Whanganui","Central","Value",2
"3.2.1","ESPI2","2019/20","Dec","2019-12",NA,"Whanganui","Central","Percent",0.003
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"National","National","Value",11467
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"National","National","Percent",0.09699999999999999
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Auckland","Northern","Value",71
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Auckland","Northern","Percent",0.005
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Bay of Plenty","Te Manawa Taki","Value",592
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Bay of Plenty","Te Manawa Taki","Percent",0.102
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Canterbury","Te Waipounamu","Value",2542
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Canterbury","Te Waipounamu","Percent",0.22699999999999998
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Capital & Coast","Central","Value",13
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Capital & Coast","Central","Percent",0.002
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Counties Manukau","Northern","Value",986
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Counties Manukau","Northern","Percent",0.078
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Hawke's Bay","Central","Value",1357
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Hawke's Bay","Central","Percent",0.28600000000000003
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Hutt Valley","Central","Value",562
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Hutt Valley","Central","Percent",0.136
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Lakes","Te Manawa Taki","Value",108
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Lakes","Te Manawa Taki","Percent",0.035
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"MidCentral","Central","Value",12
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"MidCentral","Central","Percent",0.004
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Nelson Marlborough","Te Waipounamu","Value",59
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Nelson Marlborough","Te Waipounamu","Percent",0.013000000000000001
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Northland","Northern","Value",1185
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Northland","Northern","Percent",0.228
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"South Canterbury","Te Waipounamu","Value",10
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"South Canterbury","Te Waipounamu","Percent",0.006
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Southern","Te Waipounamu","Value",1038
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Southern","Te Waipounamu","Percent",0.146
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Tairāwhiti","Te Manawa Taki","Value",264
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Tairāwhiti","Te Manawa Taki","Percent",0.157
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Taranaki","Te Manawa Taki","Value",1023
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Taranaki","Te Manawa Taki","Percent",0.226
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Waikato","Te Manawa Taki","Value",787
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Waikato","Te Manawa Taki","Percent",0.077
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Wairarapa","Central","Value",51
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Wairarapa","Central","Percent",0.055999999999999994
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Waitematā","Northern","Value",777
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Waitematā","Northern","Percent",0.06
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"West Coast","Te Waipounamu","Value",22
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"West Coast","Te Waipounamu","Percent",0.024
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Whanganui","Central","Value",8
"3.2.1","ESPI2","2019/20","Sep","2019-09",NA,"Whanganui","Central","Percent",0.011000000000000001
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","National","National","Value",4864
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","National","National","Percent",0.10882892558285229
"3.2.2","ESPI5","2019/20","Dec","2019-12","All","National","National","Value",6532
"3.2.2","ESPI5","2019/20","Dec","2019-12","All","National","National","Percent",0.13840449200127133
"3.2.2","ESPI5","2019/20","Mar","2020-03","All","National","National","Value",9687
"3.2.2","ESPI5","2019/20","Mar","2020-03","All","National","National","Percent",0.1989770766576288
"3.2.2","ESPI5","2019/20","Jun","2020-06","All","National","National","Value",14558
"3.2.2","ESPI5","2019/20","Jun","2020-06","All","National","National","Percent",0.3144208548411481
"3.2.2","ESPI5","2020/21","Sep","2020-09","All","National","National","Value",7545
"3.2.2","ESPI5","2020/21","Sep","2020-09","All","National","National","Percent",0.1574006467090852
"3.2.2","ESPI5","2020/21","Dec","2020-12","All","National","National","Value",9685
"3.2.2","ESPI5","2020/21","Dec","2020-12","All","National","National","Percent",0.18652620226104039
"3.2.2","ESPI5","2020/21","Mar","2021-03","All","National","National","Value",12838
"3.2.2","ESPI5","2020/21","Mar","2021-03","All","National","National","Percent",0.23498187941574844
"3.2.2","ESPI5","2020/21","Jun","2021-06","All","National","National","Value",12276
"3.2.2","ESPI5","2020/21","Jun","2021-06","All","National","National","Percent",0.21871047052325893
"3.2.2","ESPI5","2021/22","Sep","2021-09","All","National","National","Value",18392
"3.2.2","ESPI5","2021/22","Sep","2021-09","All","National","National","Percent",0.31786522873783724
"3.2.2","ESPI5","2021/22","Dec","2021-12","All","National","National","Value",21182
"3.2.2","ESPI5","2021/22","Dec","2021-12","All","National","National","Percent",0.364710136193805
"3.2.2","ESPI5","2021/22","Mar","2022-03","All","National","National","Value",24354
"3.2.2","ESPI5","2021/22","Mar","2022-03","All","National","National","Percent",0.3909651319591601
"3.2.2","ESPI5","2021/22","Jun","2022-06","All","National","National","Value",25840
"3.2.2","ESPI5","2021/22","Jun","2022-06","All","National","National","Percent",0.38967893712958634
"3.2.2","ESPI5","2022/23","Sep","2022-09","All","National","National","Value",26035
"3.2.2","ESPI5","2022/23","Sep","2022-09","All","National","National","Percent",0.37585898250274297
"3.2.2","ESPI5","2022/23","Dec","2022-12","All","National","National","Value",29222
"3.2.2","ESPI5","2022/23","Dec","2022-12","All","National","National","Percent",0.40899675288321574
"3.2.2","ESPI5","2022/23","Mar","2023-03","All","National","National","Value",31654
"3.2.2","ESPI5","2022/23","Mar","2023-03","All","National","National","Percent",0.436059566612941
"3.2.2","ESPI5","2022/23","Jun","2023-06","All","National","National","Value",26431
"3.2.2","ESPI5","2022/23","Jun","2023-06","All","National","National","Percent",0.36620206162713365
"3.2.2","ESPI5","2023/24","Sep","2023-09","All","National","National","Value",27544
"3.2.2","ESPI5","2023/24","Sep","2023-09","All","National","National","Percent",0.37565805624505605
"3.2.2","ESPI5","2023/24","Dec","2023-12","All","National","National","Value",28467
"3.2.2","ESPI5","2023/24","Dec","2023-12","All","National","National","Percent",0.38087528933249487
"3.2.2","ESPI5","2023/24","Mar","2024-03","All","National","National","Value",31457
"3.2.2","ESPI5","2023/24","Mar","2024-03","All","National","National","Percent",0.4158998360569041
"3.2.2","ESPI5","2023/24","Jun","2024-06","All","National","National","Value",29896
"3.2.2","ESPI5","2023/24","Jun","2024-06","All","National","National","Percent",0.3765286716457386
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Auckland","Northern","Value",373
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Auckland","Northern","Percent",0.06955062465038225
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Bay of Plenty","Te Manawa Taki","Value",150
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Bay of Plenty","Te Manawa Taki","Percent",0.0453035336756267
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Canterbury","Te Waipounamu","Value",387
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Canterbury","Te Waipounamu","Percent",0.10072878709005727
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Capital & Coast","Central","Value",64
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Capital & Coast","Central","Percent",0.022947292936536395
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Counties Manukau","Northern","Value",59
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Counties Manukau","Northern","Percent",0.020212401507365536
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Hawke's Bay","Central","Value",282
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Hawke's Bay","Central","Percent",0.19222903885480572
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Hutt Valley","Central","Value",306
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Hutt Valley","Central","Percent",0.13612099644128114
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Lakes","Te Manawa Taki","Value",67
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Lakes","Te Manawa Taki","Percent",0.07181136120042872
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","MidCentral","Central","Value",415
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","MidCentral","Central","Percent",0.22444564629529476
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Nelson Marlborough","Te Waipounamu","Value",14
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Nelson Marlborough","Te Waipounamu","Percent",0.013195098963242224
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Northland","Northern","Value",813
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Northland","Northern","Percent",0.3011111111111111
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","South Canterbury","Te Waipounamu","Value",69
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","South Canterbury","Te Waipounamu","Percent",0.11274509803921569
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Southern","Te Waipounamu","Value",772
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Southern","Te Waipounamu","Percent",0.2325301204819277
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Tairāwhiti","Te Manawa Taki","Value",13
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Tairāwhiti","Te Manawa Taki","Percent",0.04436860068259386
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Taranaki","Te Manawa Taki","Value",433
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Taranaki","Te Manawa Taki","Percent",0.26728395061728394
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Waikato","Te Manawa Taki","Value",184
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Waikato","Te Manawa Taki","Percent",0.040113363854371045
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Wairarapa","Central","Value",90
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Wairarapa","Central","Percent",0.19911504424778761
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Waitematā","Northern","Value",320
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Waitematā","Northern","Percent",0.07415990730011587
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","West Coast","Te Waipounamu","Value",45
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","West Coast","Te Waipounamu","Percent",0.16304347826086957
"3.2.2","ESPI5","2019/20","Sep","2019-09","All","Whanganui","Central","Value",8
